,location,bhk,total_sqft,bath,balcony,price,Actual Price
8712,other,3,1750.0,3,3,149.0,1490000.0
8714,other,2,985.0,2,1,63.0,630000.0
8715,other,2,1300.0,2,1,129.0,1290000.0
8716,other,3,1490.0,2,3,88.0,880000.0
8719,other,1,650.0,1,0,30.0,300000.0
8720,other,3,1500.0,2,2,89.99,899900.0
8721,other,1,910.0,1,1,42.0,420000.0
8724,other,1,532.0,1,1,22.49,224899.99999999997
8725,other,3,1060.0,3,1,62.0,620000.0
8727,other,2,1550.0,2,3,160.0,1600000.0
8731,other,2,1000.0,2,1,80.0,800000.0
8733,other,3,1500.0,2,0,97.0,970000.0
8734,other,3,1865.0,4,2,140.0,1400000.0
8736,other,4,3500.0,4,2,245.0,2450000.0
8740,other,3,1320.0,2,2,73.0,730000.0
8741,other,6,2150.0,6,3,205.0,2050000.0
8744,other,2,675.0,3,1,52.0,520000.0
8745,other,3,1801.0,3,2,139.0,1390000.0
8747,other,4,2990.0,4,2,324.0,3240000.0
8748,other,2,2400.0,2,1,160.0,1600000.0
8750,other,2,1150.0,2,1,75.0,750000.0
8751,other,3,1200.0,3,2,165.0,1650000.0
8758,other,3,1390.0,2,2,80.0,800000.0
8759,other,3,1550.0,2,2,90.0,900000.0
8761,other,4,1500.0,4,0,110.0,1100000.0
8763,other,3,1839.0,3,3,165.0,1650000.0
8765,other,2,900.0,2,1,70.0,700000.0
8767,other,3,1500.0,3,2,149.0,1490000.0
8770,other,1,750.0,2,0,50.0,500000.0
8771,other,2,600.0,3,2,75.0,750000.0
8775,other,1,1500.0,1,1,19.5,195000.0
8777,other,2,1200.0,2,0,70.0,700000.0
8778,other,2,1200.0,2,1,160.0,1600000.0
8779,other,3,1904.0,3,3,155.0,1550000.0
8780,other,3,2770.0,4,3,315.0,3150000.0
8781,other,1,813.0,1,1,39.0,390000.0
8784,other,3,1630.0,2,2,97.78,977800.0
8785,other,4,2425.0,4,3,173.0,1730000.0
8789,other,2,1280.0,2,1,75.0,750000.0
8790,other,1,735.0,1,1,75.0,750000.0
8791,other,1,500.0,1,0,24.0,240000.0
8793,other,3,1200.0,4,0,145.0,1450000.0
8794,other,2,1200.0,2,1,100.0,1000000.0
8795,other,3,1200.0,3,1,160.0,1600000.0
8796,other,3,1265.0,2,1,82.0,820000.0
8800,other,4,2360.0,4,2,150.0,1500000.0
8801,other,2,1030.0,2,1,77.25,772500.0
8803,other,3,2000.0,3,2,160.0,1600000.0
8804,other,3,1575.0,3,2,93.0,930000.0
8805,other,3,1300.0,2,2,70.0,700000.0
8807,other,2,1380.0,2,1,75.0,750000.0
8812,other,3,3100.0,3,3,250.0,2500000.0
8813,other,2,1190.0,2,2,100.0,1000000.0
8814,other,3,1827.0,3,3,100.0,1000000.0
8815,other,3,1500.0,3,3,95.0,950000.0
8816,other,2,1180.0,2,2,63.0,630000.0
8821,other,3,1645.0,3,2,95.0,950000.0
8822,other,4,1200.0,4,1,140.0,1400000.0
8825,other,2,1097.0,2,3,65.0,650000.0
8826,other,4,1600.0,3,1,165.0,1650000.0
8828,other,2,900.0,2,2,110.0,1100000.0
8829,other,2,1200.0,2,1,125.0,1250000.0
8830,other,2,1355.0,2,3,75.0,750000.0
8832,other,4,7500.0,4,2,900.0,9000000.0
8835,other,4,4104.0,4,3,360.0,3600000.0
8838,other,2,2080.0,2,1,150.0,1500000.0
8839,other,2,1505.0,2,2,90.0,900000.0
8840,other,3,1200.0,3,3,95.75,957500.0
8841,other,3,1810.0,4,3,148.0,1480000.0
8843,other,3,1530.0,2,1,97.0,970000.0
8848,other,3,1500.0,2,1,130.0,1300000.0
8853,other,2,745.0,2,0,50.0,500000.0
8855,other,2,1355.0,2,1,95.0,950000.0
8856,other,1,833.0,1,1,49.0,490000.0
8858,other,4,3000.0,5,2,270.0,2700000.0
8859,other,2,1220.0,2,2,68.0,680000.0
8860,other,4,3811.0,3,2,475.0,4750000.0
8861,other,3,1545.0,3,3,85.0,850000.0
8863,other,2,1350.0,2,1,110.0,1100000.0
8865,other,3,1200.0,2,1,68.0,680000.0
8867,other,5,2000.0,4,2,180.0,1800000.0
8871,other,4,1280.0,4,1,115.0,1150000.0
8872,other,3,1200.0,3,0,85.0,850000.0
8874,other,3,1655.0,3,2,155.0,1550000.0
8875,other,2,1150.0,2,1,74.0,740000.0
8877,other,3,1200.0,2,0,108.0,1080000.0
8878,other,2,1200.0,2,2,75.0,750000.0
8883,other,2,1500.0,2,0,203.0,2030000.0
8885,other,4,1350.0,4,2,85.0,850000.0
8886,other,9,4500.0,9,2,500.0,5000000.0
8889,other,3,1550.0,3,2,160.0,1600000.0
8892,other,3,1758.0,3,2,95.0,950000.0
8893,other,4,3179.0,5,3,351.0,3510000.0
8895,other,2,1200.0,3,0,85.0,850000.0
8897,other,3,1800.0,3,3,140.0,1400000.0
8900,other,4,3900.0,4,2,333.0,3330000.0
8901,other,3,2400.0,4,2,200.0,2000000.0
8902,other,3,1645.0,3,2,87.5,875000.0
8904,other,3,2600.0,3,2,140.0,1400000.0
8905,other,2,950.0,2,1,60.0,600000.0
8911,other,3,1900.0,3,2,205.0,2050000.0
8913,other,3,1402.0,2,2,85.0,850000.0
8915,other,3,2100.0,3,2,240.0,2400000.0
8919,other,3,1200.0,3,0,140.0,1400000.0
8920,other,2,814.0,2,1,55.0,550000.0
8923,other,3,1590.0,3,0,120.0,1200000.0
8926,other,3,1450.0,2,3,89.6,896000.0
8928,other,2,1340.0,2,3,77.0,770000.0
8931,other,3,1665.0,3,2,105.0,1050000.0
8933,other,4,2300.0,4,2,200.0,2000000.0
8934,other,2,1210.0,2,1,76.0,760000.0
8939,other,2,1065.0,2,1,58.0,580000.0
8942,other,3,1636.0,3,2,97.0,970000.0
8943,other,4,3600.0,4,3,450.0,4500000.0
8946,other,3,1200.0,3,2,72.0,720000.0
8950,other,2,1000.0,1,1,75.0,750000.0
8953,other,2,1170.0,2,2,86.0,860000.0
8954,other,4,4830.0,5,1,390.0,3900000.0
8955,other,2,850.0,2,1,75.0,750000.0
8958,other,3,2065.0,3,2,130.0,1300000.0
8959,other,2,1150.0,2,2,125.0,1250000.0
8962,other,3,2550.0,4,2,290.0,2900000.0
8963,other,4,3080.0,2,1,285.0,2850000.0
8966,other,1,450.0,1,1,25.0,250000.0
8967,other,2,1100.0,2,1,85.0,850000.0
8971,other,2,1036.0,2,2,110.0,1100000.0
8974,other,4,1376.0,4,1,156.0,1560000.0
8979,other,2,1080.0,2,1,62.0,620000.0
8983,other,3,1475.0,2,1,200.0,2000000.0
8984,other,3,1200.0,3,3,96.25,962500.0
8985,other,4,2631.0,3,2,200.0,2000000.0
8986,other,2,830.0,2,1,60.0,600000.0
8987,other,2,1500.0,2,2,88.0,880000.0
8989,other,2,856.0,2,1,48.0,480000.0
8991,other,2,1117.0,2,1,110.0,1100000.0
8992,other,1,600.0,1,1,43.0,430000.0
8996,other,3,1200.0,3,0,70.0,700000.0
8997,other,4,2675.0,4,2,290.0,2900000.0
9001,other,3,1477.0,2,2,80.0,800000.0
9002,other,4,3500.0,5,2,450.0,4500000.0
9003,other,3,1793.0,3,2,98.0,980000.0
9007,other,2,1020.0,2,1,62.0,620000.0
9010,other,4,3300.0,5,3,318.0,3180000.0
9011,other,3,1200.0,3,1,165.0,1650000.0
9015,other,3,1718.0,3,3,223.0,2230000.0
9016,other,3,1200.0,2,2,75.0,750000.0
9017,other,2,985.0,2,1,55.0,550000.0
9022,other,2,1030.0,2,2,80.0,800000.0
9023,other,2,1150.0,2,2,69.0,690000.0
9026,other,3,1500.0,2,1,90.0,900000.0
9027,other,2,900.0,2,0,55.0,550000.0
9032,other,4,1750.0,2,1,225.0,2250000.0
9034,other,2,1100.0,2,1,78.0,780000.0
9035,other,2,1180.0,2,2,74.0,740000.0
9037,other,3,1540.0,3,2,85.0,850000.0
9039,other,3,1800.0,3,0,230.0,2300000.0
9041,other,3,2000.0,3,2,120.0,1200000.0
9042,other,3,2000.0,3,1,145.0,1450000.0
9043,other,1,500.0,1,1,15.0,150000.0
9049,other,4,3160.0,4,3,206.0,2060000.0
9050,other,2,922.0,2,1,70.0,700000.0
9051,other,2,850.0,2,1,72.0,720000.0
9052,other,2,1200.0,1,0,65.0,650000.0
9054,other,2,1233.0,2,3,100.0,1000000.0
9062,other,3,1936.0,3,0,110.0,1100000.0
9063,other,3,1652.5,3,2,90.0,900000.0
9065,other,3,1500.0,3,2,138.0,1380000.0
9066,other,2,700.0,2,0,43.0,430000.0
9067,other,3,1750.0,3,3,170.0,1700000.0
9068,other,3,1365.0,3,0,99.0,990000.0
9071,other,2,708.0,1,1,55.0,550000.0
9072,other,3,1680.0,3,3,135.0,1350000.0
9073,other,2,990.0,2,2,58.0,580000.0
9074,other,2,1240.0,2,1,100.0,1000000.0
9075,other,3,1810.0,3,3,118.0,1180000.0
9076,other,3,2005.0,3,2,240.0,2400000.0
9079,other,2,1000.0,2,1,97.0,970000.0
9082,other,3,1430.0,3,1,78.65,786500.0
9084,other,1,1200.0,2,1,45.0,450000.0
9089,other,1,840.0,1,0,75.0,750000.0
9090,other,3,1760.0,2,1,116.0,1160000.0
9091,other,4,3317.5,5,0,268.5,2685000.0
9092,other,2,600.0,1,1,52.0,520000.0
9093,other,3,1670.0,3,2,160.0,1600000.0
9094,other,2,1410.0,2,2,75.0,750000.0
9096,other,3,1200.0,2,2,75.6,756000.0
9097,other,5,2400.0,5,3,285.0,2850000.0
9098,other,4,2100.0,4,2,150.0,1500000.0
9102,other,4,1550.0,4,1,120.0,1200000.0
9103,other,2,905.0,2,1,50.0,500000.0
9104,other,3,1495.0,3,2,200.0,2000000.0
9106,other,1,550.0,1,1,23.0,230000.0
9109,other,3,1080.0,2,2,75.0,750000.0
9111,other,3,1537.0,3,2,110.0,1100000.0
9112,other,3,1750.0,3,2,150.0,1500000.0
9113,other,7,2800.0,7,1,250.0,2500000.0
9115,other,2,1191.0,2,1,90.0,900000.0
9118,other,4,2849.0,5,2,250.0,2500000.0
9122,other,2,827.0,2,1,45.0,450000.0
9129,other,2,1205.0,2,1,70.0,700000.0
9133,other,3,2200.0,4,2,160.0,1600000.0
9136,other,3,1900.0,3,3,155.0,1550000.0
9138,other,2,1200.0,1,2,95.0,950000.0
9140,other,2,1100.0,2,1,61.0,610000.0
9141,other,2,1100.0,2,2,110.0,1100000.0
9142,other,3,1942.0,3,1,155.0,1550000.0
9143,other,3,1200.0,4,2,80.0,800000.0
9146,other,3,1515.0,3,3,90.0,900000.0
9149,other,4,1200.0,4,1,95.0,950000.0
9154,other,1,1200.0,1,0,69.0,690000.0
9156,other,1,1200.0,1,0,48.0,480000.0
9157,other,3,1430.0,2,1,78.65,786500.0
9159,other,2,1190.0,2,1,70.0,700000.0
9161,other,4,2690.0,4,2,185.0,1850000.0
9162,other,2,1250.0,2,1,68.0,680000.0
9163,other,2,1290.0,1,0,77.5,775000.0
9165,other,2,1464.0,2,1,145.0,1450000.0
9166,other,2,1200.0,2,0,75.0,750000.0
9169,other,3,1485.0,2,1,156.0,1560000.0
9170,other,3,2070.0,3,3,135.0,1350000.0
9173,other,2,800.0,2,1,55.0,550000.0
9176,other,2,1500.0,2,2,130.0,1300000.0
9177,other,3,2010.0,3,3,125.0,1250000.0
9178,other,3,1504.0,2,2,100.0,1000000.0
9181,other,3,1602.0,2,1,165.0,1650000.0
9182,other,4,1200.0,4,1,130.0,1300000.0
9183,other,3,1800.0,3,1,220.0,2200000.0
9189,other,3,1862.0,3,3,120.0,1200000.0
9191,other,3,2700.0,3,3,200.0,2000000.0
9192,other,3,1677.0,3,2,98.0,980000.0
9194,other,3,1490.0,2,1,115.0,1150000.0
9196,other,3,1740.0,3,3,120.0,1200000.0
9197,other,2,1020.0,2,2,60.0,600000.0
9198,other,1,550.0,1,1,16.0,160000.0
9201,other,3,3664.0,3,2,325.0,3250000.0
9202,other,2,690.0,2,0,42.0,420000.0
9203,other,3,1520.0,3,2,111.0,1110000.0
9205,other,4,1200.0,4,2,86.0,860000.0
9206,other,2,1250.0,2,2,90.0,900000.0
9207,other,3,1900.0,2,2,190.0,1900000.0
9210,other,3,1602.0,2,1,170.0,1700000.0
9211,other,2,1230.0,2,2,70.0,700000.0
9212,other,3,1600.0,3,3,95.0,950000.0
9213,other,1,450.0,1,2,60.0,600000.0
9214,other,1,600.0,2,0,23.0,230000.0
9216,other,2,1200.0,2,0,85.0,850000.0
9219,other,3,2000.0,4,2,130.0,1300000.0
9220,other,4,1350.0,4,2,140.0,1400000.0
9223,other,2,1175.0,2,2,79.0,790000.0
9227,other,2,1158.0,2,3,75.0,750000.0
9230,other,2,1200.0,2,0,90.0,900000.0
9231,other,2,1266.67,2,0,69.0,690000.0
9233,other,2,2000.0,2,1,160.0,1600000.0
9236,other,4,2679.0,5,2,280.0,2800000.0
9237,other,2,1230.0,2,0,75.0,750000.0
9239,other,8,3150.0,5,2,145.0,1450000.0
9240,other,2,880.0,2,1,48.0,480000.0
9245,other,2,1022.0,2,2,57.0,570000.0
9246,other,2,1200.0,2,1,76.0,760000.0
9249,other,3,1605.0,3,2,100.0,1000000.0
9250,other,3,1542.0,3,2,98.0,980000.0
9253,other,2,1333.0,2,2,77.27,772700.0
9254,other,3,1100.0,3,1,110.0,1100000.0
9255,other,2,1050.0,2,1,70.0,700000.0
9259,other,4,1200.0,4,2,165.0,1650000.0
9260,other,3,1100.0,2,1,145.0,1450000.0
9262,other,3,1200.0,3,2,99.0,990000.0
9265,other,2,1000.0,2,1,60.0,600000.0
9266,other,3,5720.0,3,0,350.0,3500000.0
9268,other,2,1012.0,2,1,59.0,590000.0
9270,other,4,1200.0,4,1,140.0,1400000.0
9271,other,2,600.0,2,2,39.0,390000.0
9273,other,3,1700.0,3,2,111.0,1110000.0
9277,other,3,1780.0,3,0,110.0,1100000.0
9279,other,3,900.0,2,0,65.0,650000.0
9281,other,4,1200.0,3,2,160.0,1600000.0
9282,other,3,1540.0,3,3,85.0,850000.0
9283,other,3,2456.0,3,3,220.0,2200000.0
9285,other,2,1530.0,2,1,185.0,1850000.0
9288,other,3,1717.0,3,3,120.0,1200000.0
9291,other,2,1475.0,2,2,171.0,1710000.0
9292,other,2,1225.0,2,0,65.0,650000.0
9293,other,1,650.0,1,0,16.0,160000.0
9295,other,3,1504.0,2,2,102.0,1020000.0
9297,other,4,1800.0,4,1,145.0,1450000.0
9298,other,4,3000.0,4,2,240.0,2400000.0
9300,other,3,1625.0,3,3,92.0,920000.0
9301,other,4,2400.0,4,3,250.0,2500000.0
9304,other,3,1490.0,2,1,92.0,920000.0
9306,other,2,1044.0,2,1,60.0,600000.0
9310,other,3,1567.2,2,0,190.0,1900000.0
9313,other,2,1293.0,2,2,75.0,750000.0
9315,other,3,1374.0,2,2,88.0,880000.0
9319,other,4,2000.0,2,1,160.0,1600000.0
9320,other,1,834.0,1,1,62.0,620000.0
9321,other,1,600.0,1,0,52.0,520000.0
9322,other,4,2000.0,4,1,135.0,1350000.0
9323,other,3,2750.0,3,2,260.0,2600000.0
9327,other,2,1280.0,2,2,90.0,900000.0
9329,other,3,2075.0,3,1,175.0,1750000.0
9336,other,3,2274.24,4,1,160.0,1600000.0
9338,other,2,900.0,3,1,105.0,1050000.0
9340,other,3,1350.0,3,0,75.0,750000.0
9342,other,1,470.0,2,1,10.0,100000.0
9344,other,3,1313.0,4,2,150.0,1500000.0
9345,other,3,2515.0,4,3,155.0,1550000.0
9347,other,3,2665.0,3,1,350.0,3500000.0
9349,other,4,3500.0,5,2,450.0,4500000.0
9356,other,6,2400.0,5,2,300.0,3000000.0
9357,other,8,3000.0,4,3,130.0,1300000.0
9358,other,2,1235.0,2,1,140.0,1400000.0
9359,other,3,3200.0,3,0,260.0,2600000.0
9360,other,3,1450.0,3,2,90.0,900000.0
9363,other,3,1200.0,2,2,100.0,1000000.0
9364,other,2,1205.0,2,1,70.0,700000.0
9365,other,3,1500.0,3,2,90.0,900000.0
9367,other,2,1250.0,2,1,67.0,670000.0
9369,other,1,375.0,1,0,26.0,260000.0
9370,other,2,800.0,3,1,59.5,595000.0
9372,other,3,1800.0,2,2,100.0,1000000.0
9375,other,4,3500.0,2,1,350.0,3500000.0
9378,other,3,2100.0,4,2,255.0,2550000.0
9379,other,1,400.0,1,0,35.0,350000.0
9382,other,4,2400.0,5,3,180.0,1800000.0
9383,other,1,825.0,2,1,40.0,400000.0
9385,other,4,5000.0,5,2,600.0,6000000.0
9387,other,4,4800.0,5,2,420.0,4200000.0
9388,other,3,3400.0,3,3,400.0,4000000.0
9390,other,3,2600.0,3,2,147.0,1470000.0
9392,other,1,800.0,1,0,72.0,720000.0
9394,other,3,1225.0,2,2,82.0,820000.0
9395,other,1,655.0,1,2,27.0,270000.0
9396,other,2,1196.0,2,1,96.0,960000.0
9397,other,2,927.0,2,1,50.0,500000.0
9398,other,1,600.0,1,0,18.0,180000.0
9400,other,4,2800.0,4,1,200.0,2000000.0
9403,other,2,800.0,2,1,85.0,850000.0
9404,other,2,985.0,2,2,57.0,570000.0
9405,other,11,6000.0,12,2,150.0,1500000.0
9407,other,2,600.0,2,1,80.0,800000.0
9408,other,3,1503.0,2,2,93.0,930000.0
9413,other,3,1768.0,3,3,95.0,950000.0
9414,other,4,3060.0,4,2,350.0,3500000.0
9415,other,1,800.0,1,2,32.0,320000.0
9417,other,1,600.0,1,1,35.0,350000.0
9418,other,2,1010.0,2,2,55.0,550000.0
9421,other,4,3978.0,4,3,428.0,4280000.0
9424,other,3,2008.0,3,2,170.0,1700000.0
9425,other,3,2095.0,3,2,142.0,1420000.0
9427,other,3,1600.0,2,2,88.0,880000.0
9428,other,4,1350.0,4,2,160.0,1600000.0
9429,other,1,500.0,1,1,20.0,200000.0
9430,other,3,1280.0,2,1,100.0,1000000.0
9431,other,3,1650.0,3,1,110.0,1100000.0
9434,other,2,1044.0,2,2,85.0,850000.0
9436,other,2,840.0,1,1,99.0,990000.0
9439,other,4,3870.0,4,2,411.0,4110000.0
9441,other,3,1835.0,3,3,175.0,1750000.0
9444,other,1,425.0,1,1,15.0,150000.0
9447,other,4,2380.0,4,3,242.0,2420000.0
9448,other,2,900.0,1,0,70.0,700000.0
9449,other,2,1517.0,2,2,125.0,1250000.0
9450,other,3,1360.0,2,0,150.0,1500000.0
9452,other,4,3602.0,4,2,280.0,2800000.0
9453,other,3,2159.0,3,2,120.0,1200000.0
9454,other,3,1200.0,3,2,72.0,720000.0
9455,other,6,1850.0,3,0,175.0,1750000.0
9456,other,1,510.0,1,0,34.0,340000.0
9457,other,2,1166.0,2,3,65.0,650000.0
9458,other,3,2700.0,2,1,260.0,2600000.0
9459,other,3,1350.0,2,0,175.0,1750000.0
9461,other,2,940.0,2,1,56.0,560000.0
9464,other,3,1645.0,3,2,95.0,950000.0
9466,other,2,1000.0,2,1,63.0,630000.0
9468,other,3,1998.0,3,2,117.0,1170000.0
9471,other,3,1350.0,3,2,81.0,810000.0
9476,other,4,1200.0,4,1,110.0,1100000.0
9478,other,2,1217.0,2,1,164.0,1640000.0
9479,other,6,2400.0,4,1,170.0,1700000.0
9481,other,1,600.0,1,0,45.0,450000.0
9482,other,1,672.0,1,1,27.0,270000.0
9483,other,3,1280.0,3,0,87.0,870000.0
9484,other,3,1567.0,3,1,100.0,1000000.0
9486,other,1,560.0,1,0,19.0,190000.0
9488,other,1,520.0,2,0,29.0,290000.0
9489,other,3,1950.0,3,3,230.0,2300000.0
9490,other,1,600.0,1,0,58.0,580000.0
9491,other,1,1000.0,1,1,19.0,190000.0
9494,other,2,2000.0,2,2,120.0,1200000.0
9495,other,2,1220.0,2,1,65.0,650000.0
9499,other,2,1130.0,2,2,74.0,740000.0
9500,other,2,1407.0,2,1,83.87,838700.0
9502,other,4,1350.0,4,2,160.0,1600000.0
9503,other,4,2375.0,3,2,260.0,2600000.0
9504,other,2,1200.0,2,1,67.0,670000.0
9505,other,3,1872.0,3,2,152.0,1520000.0
9506,other,3,1400.0,3,2,90.0,900000.0
9507,other,1,812.0,1,1,26.0,260000.0
9509,other,1,600.0,2,1,35.0,350000.0
9522,other,2,1075.0,2,1,57.0,570000.0
9523,other,3,1800.0,4,3,115.0,1150000.0
9525,other,3,1499.0,3,2,89.0,890000.0
9528,other,2,1050.0,2,2,65.0,650000.0
9529,other,2,905.0,2,2,50.0,500000.0
9533,other,3,3155.0,3,2,315.0,3150000.0
9537,other,3,1464.0,2,1,135.0,1350000.0
9539,other,2,1200.0,2,2,75.0,750000.0
9540,other,3,1707.0,3,2,171.0,1710000.0
9541,other,1,565.0,1,1,33.0,330000.0
9542,other,1,630.0,2,1,70.0,700000.0
9543,other,2,1000.0,2,1,55.0,550000.0
9546,other,3,2400.0,4,1,130.0,1300000.0
9547,other,2,1100.0,2,2,70.0,700000.0
9548,other,1,420.0,1,1,23.5,235000.0
9550,other,2,1225.0,2,2,71.05,710500.0
9551,other,4,1350.0,4,1,90.0,900000.0
9552,other,3,1732.5,3,0,91.86,918600.0
9553,other,2,3760.0,2,0,280.0,2800000.0
9554,other,3,3071.0,4,2,300.0,3000000.0
9559,other,3,1620.0,3,3,95.0,950000.0
9560,other,1,560.0,1,1,21.0,210000.0
9563,other,3,2250.0,3,2,180.0,1800000.0
9565,other,1,1350.0,2,0,45.0,450000.0
9566,other,2,1209.0,2,2,100.0,1000000.0
9567,other,3,1500.0,3,1,95.0,950000.0
9568,other,2,1000.0,2,2,60.0,600000.0
9570,other,4,1200.0,4,2,130.0,1300000.0
9571,other,3,2250.0,3,2,199.0,1990000.0
9572,other,4,3700.0,4,2,314.0,3140000.0
9574,other,3,1405.0,3,0,169.0,1690000.0
9577,other,1,500.0,1,1,16.0,160000.0
9578,other,3,1600.0,3,2,180.0,1800000.0
9580,other,1,648.0,1,1,34.0,340000.0
9581,other,3,1720.0,2,2,126.0,1260000.0
9584,other,2,1080.0,2,3,64.0,640000.0
9587,other,1,535.0,1,1,35.0,350000.0
9590,other,3,1465.0,2,2,88.0,880000.0
9591,other,2,1145.0,2,1,63.0,630000.0
9592,other,4,3420.0,3,2,410.0,4100000.0
9593,other,2,1280.0,2,2,75.0,750000.0
9594,other,2,680.0,3,2,60.0,600000.0
9596,other,3,1738.0,3,0,110.0,1100000.0
9597,other,3,1500.0,3,1,90.0,900000.0
9599,other,2,1050.0,2,1,110.0,1100000.0
9600,other,2,1275.0,2,1,105.0,1050000.0
9604,other,3,2320.0,2,0,160.0,1600000.0
9605,other,3,1237.0,3,2,78.0,780000.0
9609,other,4,1200.0,2,1,140.0,1400000.0
9611,other,2,1160.0,2,2,75.0,750000.0
9616,other,2,1155.0,2,1,65.0,650000.0
9620,other,2,984.0,2,2,125.0,1250000.0
9621,other,2,1148.0,2,2,69.0,690000.0
9622,other,3,1719.0,3,2,110.0,1100000.0
9624,other,4,3000.0,4,3,264.0,2640000.0
9626,other,2,1320.0,2,3,90.0,900000.0
9630,other,2,1230.0,2,0,68.0,680000.0
9632,other,4,4560.0,5,2,430.0,4300000.0
9636,other,5,3000.0,4,0,300.0,3000000.0
9637,other,3,1560.0,2,2,125.0,1250000.0
9639,other,2,1012.0,2,2,59.0,590000.0
9640,other,2,1245.0,2,1,120.0,1200000.0
9641,other,3,1485.0,2,3,110.0,1100000.0
9644,other,2,1489.0,2,0,101.0,1010000.0
9645,other,4,2800.0,4,3,365.0,3650000.0
9647,other,3,1600.0,2,1,90.0,900000.0
9649,other,6,3000.0,6,3,300.0,3000000.0
9650,other,3,1903.0,3,2,165.0,1650000.0
9652,other,4,2996.0,4,3,200.0,2000000.0
9655,other,1,551.0,1,1,30.0,300000.0
9657,other,1,550.0,1,1,16.0,160000.0
9658,other,3,1780.0,3,1,100.0,1000000.0
9660,other,3,1310.0,3,3,90.0,900000.0
9663,other,3,1603.0,2,0,125.0,1250000.0
9664,other,3,2180.0,3,2,285.0,2850000.0
9665,other,1,450.0,1,0,30.0,300000.0
9666,other,4,3000.0,4,2,301.0,3010000.0
9668,other,2,1275.0,2,3,69.0,690000.0
9670,other,3,1623.0,3,3,155.0,1550000.0
9672,other,1,900.0,1,1,52.3,523000.0
9678,other,2,1200.0,2,1,110.0,1100000.0
9679,other,3,1400.0,2,1,78.0,780000.0
9680,other,3,2648.0,3,3,238.0,2380000.0
9682,other,3,1475.0,3,1,80.0,800000.0
9683,other,3,1721.0,3,2,93.0,930000.0
9685,other,4,4800.0,4,3,420.0,4200000.0
9686,other,2,1163.0,2,2,68.0,680000.0
9687,other,1,801.0,1,0,33.65,336500.0
9688,other,3,1300.0,2,1,80.0,800000.0
9692,other,10,3300.0,9,2,450.0,4500000.0
9693,other,2,1040.0,2,2,78.0,780000.0
9696,other,3,1907.0,2,1,200.0,2000000.0
9697,other,2,1330.0,2,2,80.0,800000.0
9698,other,3,1320.0,2,1,95.0,950000.0
9704,other,4,2200.0,2,0,150.0,1500000.0
9705,other,3,1092.0,3,1,95.0,950000.0
9711,other,2,1130.0,2,1,75.0,750000.0
9713,other,3,1900.0,3,2,190.0,1900000.0
9715,other,4,1200.0,4,1,110.0,1100000.0
9716,other,3,1630.0,3,2,131.0,1310000.0
9717,other,1,1050.0,2,2,41.0,410000.0
9719,other,3,3210.0,4,2,380.0,3800000.0
9720,other,13,5425.0,13,0,275.0,2750000.0
9721,other,4,1200.0,4,2,135.0,1350000.0
9723,other,2,900.0,2,1,48.0,480000.0
9724,other,4,4041.0,4,2,345.0,3450000.0
9725,other,1,620.0,1,1,25.0,250000.0
9726,other,2,1210.0,2,0,75.0,750000.0
9729,other,2,1200.0,1,0,70.0,700000.0
9731,other,2,1200.0,3,1,70.0,700000.0
9733,other,2,1130.0,2,2,68.0,680000.0
9737,other,2,800.0,2,2,55.0,550000.0
9738,other,2,1244.0,2,2,95.0,950000.0
9739,other,3,1500.0,4,2,180.0,1800000.0
9740,other,2,1200.0,2,1,75.0,750000.0
9741,other,1,400.0,2,1,50.0,500000.0
9743,other,3,2159.0,3,2,120.0,1200000.0
9745,other,1,1200.0,1,0,48.0,480000.0
9749,other,2,1450.0,2,2,90.0,900000.0
9751,other,1,10030.0,1,1,150.0,1500000.0
9753,other,3,2300.0,3,2,280.0,2800000.0
9757,other,3,3900.0,3,3,250.0,2500000.0
9758,other,2,1400.0,2,2,160.0,1600000.0
9759,other,3,1715.0,3,2,95.0,950000.0
9760,other,2,703.0,2,1,60.0,600000.0
9763,other,1,600.0,1,0,20.0,200000.0
9764,other,4,4382.0,4,3,400.0,4000000.0
9765,other,3,1030.0,2,2,77.25,772500.0
9766,other,3,1254.0,2,1,70.0,700000.0
9767,other,2,1293.0,2,2,80.0,800000.0
9770,other,2,1000.0,2,0,66.0,660000.0
9771,other,3,1864.0,3,3,115.0,1150000.0
9772,other,2,1200.0,2,3,135.0,1350000.0
9778,other,3,1525.0,2,2,91.48,914800.0
9779,other,2,975.0,2,1,60.0,600000.0
9782,other,1,1500.0,2,0,85.0,850000.0
9786,other,2,1100.0,2,2,68.0,680000.0
9787,other,6,4000.0,6,2,460.0,4600000.0
9789,other,4,2950.0,4,2,250.0,2500000.0
9790,other,3,1464.0,2,2,115.0,1150000.0
9791,other,3,1385.0,3,3,90.0,900000.0
9795,other,2,1415.0,2,2,120.0,1200000.0
9800,other,3,2400.0,2,2,185.0,1850000.0
9803,other,2,1025.0,2,1,65.0,650000.0
9804,other,2,1020.0,2,1,70.0,700000.0
9805,other,2,1155.0,2,2,69.0,690000.0
9806,other,3,2030.0,2,1,182.0,1820000.0
9808,other,3,2900.0,3,2,325.0,3250000.0
9812,other,2,1500.0,2,0,145.0,1450000.0
9816,other,4,2597.0,4,3,189.0,1890000.0
9820,other,2,1201.0,2,1,65.0,650000.0
9821,other,1,660.0,1,0,30.0,300000.0
9824,other,2,950.0,2,0,65.0,650000.0
